student_id,age,gender,gaming_hours,study_hours,sleep_hours,attendance,gaming_genre,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,letter_grade
1576,19,Male,4.62,8.66,5.61,99.86,FPS,0.56,9.59,253.77,10.75,High,89.33,B+
1577,23,Male,4.36,8.01,5.99,62.1,Casual,1.93,9.35,261.03,11.63,High,77.33,C+
1578,16,Male,3.93,8.66,8.15,91.14,FPS,3.25,8.86,276.04,10.97,Medium,89.42,B+
1579,24,Male,5.74,3.45,6.11,65.12,FPS,4.84,10.53,260.72,10.85,Low,41.79,F
1580,21,Female,2.53,6.34,8.63,60.79,Casual,2.36,4.61,280,5.89,Medium,81.27,B-
1581,19,Male,6.26,3.55,8.98,85.54,Casual,3.46,11.02,243.45,14.37,Low,55.300452126611795,F
1582,24,Male,1.4,1.98,7.9,94.93,RPG,0.98,3.12,317.16,3.83,Medium,81.30026281306888,B-
1583,20,Female,6.26,7.16,7.33,67.05,Casual,3.12,10.82,243.01,15.65,Low,79.19022842984805,C+
1584,20,Female,5.31,2.29,5.96,73.66,RPG,1.2,6.33,261.47,12.83,Low,38.13108894622554,F
1585,20,Other,5.47,7.01,4.34,66.75,FPS,0.99,11.06,265.57,12.02,High,63.0507052766736,D
1586,16,Female,3.85,6.83,6.87,96.26,RPG,2.55,8.99,264.5,11.24,Medium,74.12,C
1587,16,Male,5.34,8.29,5.81,70.81,Casual,1.06,9.75,244.59,11.43,High,86.4830740427617,B
1588,23,Female,0.64,2.26,5.75,77.79,RPG,3.61,2.11,328.53,0.19,Medium,53.33,F
1589,23,Female,6.81,8.05,7.44,95.79,Casual,4.69,11.93,244.07,19.69,Low,82.1621616942156,B-
1590,21,Female,0.44,9.99,6.32,82.11,RPG,1.97,5.82,301.45,-0.06,Medium,100,A
1591,19,Male,1.19,8.66,7.76,97.31,RPG,1.61,5.63,295.15,3.57,Medium,100,A
1592,17,Male,4.61,7.77,5.99,97.06,FPS,0.88,10.49,262.68,12.6,High,69.9,D+
1593,17,Male,5.92,6.96,4.75,78.46,FPS,1.95,7.38,262.9,11.37,Low,48.49,F
1594,24,Female,0.61,4.8,6.31,83.3,FPS,2.8,5.15,322.5,3.79,Medium,77.7,C+
1595,20,Female,7.37,7.57,8.76,69.21,RPG,1.86,10.99,242.23,13.86,Low,70.04654466186726,C-
1596,19,Female,7.79,7.52,8.01,99.62,Casual,3.12,9.52,222.16,12.75,Low,82.05433389969585,B-
1597,16,Male,4.85,6.68,5.03,71.13,Casual,3.31,9.14,261.72,10.1,Medium,56.24,F
1598,22,Female,3.85,8.17,5.96,91.33,FPS,0.49,8.85,265.82,10.5,High,83.76,B
1599,18,Female,5.93,5.04,8.64,72.52,RPG,3.49,7.75,244.68,12.43,Low,51.67,F
1600,21,Male,2.63,2.09,4.62,72.52,RPG,4.5,7.6,277.21,9.02,Medium,41.86,F
1601,20,Female,3.95,6.03,5.27,64.15,RPG,0.13,5.41,263.88,5.78,Medium,59.46,F
1602,20,Male,7.33,3.39,5.31,82.4,RPG,2.76,11.29,224.78,15.49,Low,26.76,F
1603,20,Female,7.65,4.46,6.85,69.79,FPS,3.02,12.64,226.75,17.65,Low,23.65,F
1604,16,Female,7.42,1.16,6.05,65.94,Casual,3.55,9.15,235.17,13.77,Low,10.77,F
1605,16,Female,2.1,4.45,4.4,69.07,Casual,1.93,5.96,311.46,6.41,Medium,53.38,F
1606,18,Female,1.86,8.28,7.15,70.04,FPS,4.09,4.98,294.02,4.72,Medium,92.39,A-
1607,19,Female,2.38,5.88,4.5,80.16,Casual,2.7,6.42,297.32,7.75,Medium,76.14,C
1608,20,Female,3.53,1.09,7.03,75.44,FPS,2.04,6.65,275.85,9.2,Medium,47.68,F
1609,17,Male,2.51,5.23,6.54,63.02,FPS,3.6,4.76,299.51,2.44,Medium,71.25,C-
1610,23,Female,2.99,3.62,6.47,81.44,Casual,4.64,5.26,271.57,10.06,Medium,60.59,D-
1611,17,Male,4.97,5.3,4.34,91.51,RPG,4.06,10.29,255,8.26,Medium,51.55,F
1612,24,Male,6.1,4.64,7.2,82.97,FPS,4.65,7.88,253.43,9.99,Low,58.84,F
1613,17,Female,5.88,9.39,6.16,98.98,RPG,1.33,7.5,255.26,12.42,Low,95.6972858670614,A
1614,24,Female,6.52,1.37,6.06,63.97,Casual,0.59,8.01,247.76,14.38,Low,13.86,F
1615,22,Male,0.26,7.15,6.98,92.85,Casual,2.67,1.63,330.97,0.64,Medium,93.44,A
1616,23,Male,0.38,8.66,7.03,80.23,FPS,0.22,1.45,298.1,0.21,Medium,100,A
1617,17,Male,6.32,9.63,4.08,80.86,Casual,3.37,8.12,231.62,13.38,High,77.85108379376705,C+
1618,22,Male,4.26,2.6,4.63,80.76,Casual,1.2,6.22,274.49,10.55,Medium,45.93,F
1619,21,Male,4.63,5.78,5.18,73.01,RPG,2.27,6.98,272.57,8.14,Medium,57.74,F
1620,19,Female,0.42,1.39,7.39,72.98,RPG,3.28,2.04,321.51,-0.58,Medium,53.25,F
1621,22,Male,2.04,5.49,6.88,85.27,FPS,2.42,3.51,322.61,3.08,Medium,89.52,B+
1622,19,Male,5.11,2.13,7.79,61.79,FPS,1.18,8.82,249.52,14.72,Low,34.27,F
1623,17,Male,6.87,8.54,7.7,83.55,RPG,4.4,11.46,241.25,16.78,Low,70.0364874940722,C-
1624,22,Other,7.34,2.02,8.27,88.98,Casual,3.82,11.49,231.21,17.9,Low,31.7,F
1625,23,Male,4,5.62,5.88,74.25,Casual,3.01,7.78,278.21,13.07,Medium,65.84,D
1626,17,Male,4.36,5.69,5.73,68.69,RPG,3.49,7.56,271.44,11.89,Medium,54.96,F
1627,20,Male,6.66,9.74,8.16,68.54,Casual,2.08,10.83,234.9,15.72,Low,90.78323443472377,A-
1628,16,Female,4.3,6.89,5.19,63.27,Casual,1.88,9.81,272.28,14.47,Medium,60.78,D-
1629,22,Female,4.13,3.59,6.31,63.59,RPG,0.8,8.27,271.27,8.39,Medium,69.54978723104247,D+
1630,23,Male,7.24,3.17,4.97,66.67,FPS,4.02,8.54,234.4,14.6,Low,21.61,F
1631,21,Male,6.32,2.15,8.57,60.77,FPS,1.91,10.17,255.5,16.88,Low,28.21,F
1632,20,Male,7.27,7.81,6.04,70.65,FPS,3.46,10.89,257.57,11.96,Low,56.44821179014262,F
1633,21,Female,1.75,7.22,5.06,72.26,FPS,1.5,5.01,279.86,3.54,High,88.07,B+
1634,17,Female,4.2,6.49,7.46,99.81,FPS,3.98,8.04,282.49,11.9,Medium,77.45,C+
1635,16,Male,6.74,1.37,5.22,99.67,Casual,0.53,11.1,245.54,15.87,Low,23.62,F
1636,22,Male,0.89,7.87,8.72,67.48,FPS,3.13,2.08,301.9,3.4,Medium,100,A
1637,22,Male,6.36,6.78,5.84,68.52,FPS,4.04,9.76,240.05,10.59,Low,55.72,F
1638,17,Male,1.46,9.67,7.32,79.68,Casual,3.3,6.55,311.3,3.78,Medium,100,A
1639,17,Female,6.46,6.28,5.73,65.95,Casual,3.48,10.11,242.99,16.04,Low,57.47,F
1640,16,Male,4.9,3.74,8.04,80.16,Casual,2.63,6.24,260.71,8.67,Medium,53.16,F
1641,23,Male,1.55,4.43,8.48,75.98,FPS,2.8,6.43,294.53,7.19,Medium,84.35,B
1642,23,Male,3.79,2.58,7.94,72.98,RPG,0.33,9.5,266.93,11.01,Medium,52.86,F
1643,16,Female,5.46,7.51,8.24,92.9,RPG,1.25,10.72,244.82,11.21,Low,85.62030008898354,B
1644,23,Female,5.07,7.37,4.51,93.12,RPG,3.61,7.88,254.06,12.24,High,75.1809678456687,C
1645,24,Male,3.42,2.81,8.62,99.52,RPG,4.73,7.09,277.67,10.17,Medium,66.27,D
1646,19,Male,7.19,2.43,7.12,68.92,RPG,2.71,11.15,237.26,17.08,Low,21.89,F
1647,16,Male,4.15,1.69,8.35,95.53,Casual,3.63,8.73,261.97,11.66,Medium,62.5421175763498,D-
1648,16,Female,4.05,9.21,7.42,81.51,FPS,3.42,8.38,278.96,6.81,Medium,99.27415635073766,A
1649,18,Male,0.5,3.1,5.01,83.66,FPS,5,2.5,304.92,6.51,Medium,64.65,D
1650,20,Female,7.38,4.1,7.05,95.85,RPG,3.98,12.6,239.13,23.01,Low,36.68,F
1651,20,Female,1.42,3.52,4.45,97.71,RPG,3.14,6.67,294.3,8.32,Medium,74.93,C
1652,24,Female,4.23,4.72,7.48,89.07,FPS,0.58,7.25,289.41,10.2,Medium,71.19,C-
1653,17,Male,6.43,7.43,6.05,73.91,Casual,1.81,8.08,249.32,12.88,Low,71.16960557712898,C-
1654,17,Female,1.72,8.84,4.76,79.59,RPG,1.25,5.76,307.77,4.69,High,94.15,A
1655,21,Female,4.22,2.64,8.9,84.6,RPG,4.27,7.01,267.64,11.4,Medium,59.7,F
1656,24,Male,1.93,7.18,8.51,93.15,RPG,2.23,6.64,302.91,8.35,Medium,100,A
1657,16,Male,6.08,4.17,8.47,86.32,Casual,2.68,8.66,234.52,12.15,Low,54.95,F
1658,24,Male,4.51,9.82,7.94,74.62,Casual,4.82,6.82,256.12,10.13,Medium,87.22,B+
1659,24,Male,6.85,3.69,7.46,76.72,FPS,4.18,12.19,234.73,18.88,Low,39.66,F
1660,24,Male,7.16,1.06,7.28,62.02,FPS,3.95,11.24,249.26,16.15,Low,17.39,F
1661,20,Female,5.19,5.64,4.53,96.97,FPS,0.71,6.62,267.79,11.32,Low,64.62,D
1662,24,Male,5.8,2.36,8.5,63.52,Casual,0.11,10.25,228.03,16.58,Low,44.17283956154585,F
1663,19,Female,4.39,1.4,8.41,83.2,RPG,0.63,9.15,257.46,13.59,Medium,42.68,F
1664,17,Male,3.08,7.28,7.74,94.87,Casual,3.7,5.26,282.17,8.86,Medium,97.21,A
1665,21,Other,5.18,7.59,8.64,76.83,Casual,2.05,11.02,270.4,11.14,Low,80.55556820012251,B-
1666,19,Male,7.27,5.15,6.77,92.01,RPG,0.59,10.13,235.2,13.86,Low,63.15608330204601,D
1667,21,Female,3.33,7.09,6.24,92.15,FPS,3.7,9.03,254.67,8.04,Medium,88.91,B+
1668,18,Male,2.52,5.84,8.84,62.39,FPS,0.97,4.99,278.03,5.23,Medium,84.02,B
1669,21,Male,3.11,6.67,6.32,76.49,FPS,2.95,7.16,289.88,8.68,Medium,69.69,D+
1670,17,Female,3.48,6.37,7.21,87.64,Casual,3.71,7.07,280.28,8.57,Medium,79.57,C+
1671,17,Male,0.59,6.99,5.87,76.89,FPS,3.04,6.55,314.27,3.84,Medium,87.32,B+
1672,24,Female,3.99,2.8,7.18,81.81,RPG,4.97,7.03,283.24,8.98,Medium,55.57,F
1673,22,Female,3.95,3.42,7.6,83.78,FPS,2.17,5.85,269.14,7.1,Medium,63.12,D
1674,18,Male,4.71,4.96,7.12,66.05,FPS,1.56,9.88,270.47,11.08,Medium,53.86,F
1675,16,Female,2.9,5.02,6.57,76.48,FPS,1.01,4.11,301.62,11.27,Medium,74.77,C
1676,23,Female,4.9,7.97,5.5,61.14,RPG,2.52,10.32,263.44,13.91,High,69.07,D+
1677,21,Male,7.03,4.31,7.22,65.99,FPS,4.26,8.58,226.7,14.88,Low,39.81,F
1678,22,Female,7.64,2.46,8.54,80.49,RPG,4.73,11.5,224.05,14.21,Low,29.72,F
1679,24,Female,4.67,3.26,4.03,82.94,RPG,4.86,9.24,254.93,9.64,Medium,42.32,F
1680,20,Male,0.34,2.93,4.67,65.85,Casual,2.66,3.02,293.51,1.94,Medium,44.9,F
1681,16,Male,7.75,7.58,4.6,90.22,Casual,3.03,12.97,219.09,20.83,High,61.227763024349386,D-
1682,22,Female,5.65,5.23,8.62,74.92,RPG,2.91,9.62,258.56,13.74,Low,76.29965047058526,C
1683,20,Male,2.69,7.38,7.31,96.83,Casual,2.33,5.67,287.81,7.3,Medium,97.65,A
1684,18,Male,1.18,4.75,8.76,75.51,FPS,0.76,3.81,319.43,5.9,Medium,91.95,A-
1685,24,Male,1.15,9.01,6.91,65.99,RPG,0.33,2.71,307.64,1.14,Medium,100,A
1686,16,Female,1.34,9.85,6.31,90.32,RPG,2.18,5.54,312.76,7.59,Medium,100,A
1687,16,Male,0.36,7.03,7.96,82.71,FPS,0.93,3.18,298.08,1.36,Medium,97.4,A
1688,16,Male,7.22,8.77,4.8,75.47,Casual,4.43,9.82,228.97,18.06,High,67.46459232741266,D+
1689,18,Female,4.33,5.57,5.91,74.24,FPS,3.81,10.08,265.35,14.88,Medium,63.6,D
1690,21,Male,5.6,9.41,6.33,66.03,FPS,3.09,7.96,244.55,10.57,Low,88.30906279905216,B+
1691,18,Female,6.62,8.48,5.49,73.63,FPS,0.24,12,255.82,15.93,High,78.63854946044593,C+
1692,23,Other,6.33,9.93,5.86,61.17,Casual,3.11,12.2,224.74,17.17,High,74.59773495795709,C
1693,17,Female,7.06,6.61,4.39,80.1,FPS,3.11,12.17,234.14,16.1,Low,40.48,F
1694,24,Female,7.74,8.01,4.99,95.87,FPS,2.2,8.84,238.45,15.51,High,52.24867624978114,F
1695,18,Male,3.51,5.89,5.68,91.81,Casual,3.29,8.85,285.51,8.89,Medium,67.81,D+
1696,20,Female,7.6,3.33,7.98,61.14,FPS,4.29,9.67,225,12.51,Low,26.14,F
1697,23,Male,5.79,4.19,4.91,95.25,Casual,3.79,8.56,241.52,15.08,Low,45.24,F
1698,17,Male,0.57,9.05,5.73,78.09,Casual,2.37,6.53,324.07,2.1,High,100,A
1699,21,Male,5.45,1.5,4.32,67.64,RPG,1.31,8.47,249.39,7.83,Low,25.53,F
1700,20,Male,5.49,6.32,6.79,90.1,RPG,2.39,9.76,245.81,15.21,Low,59.74,F
1701,24,Female,7.25,4.35,7.06,72.91,Casual,4.73,9.8,243,16.74,Low,37.72,F
1702,20,Male,2.98,4.48,8.33,70.13,RPG,4.1,5.83,287.31,4.75,Medium,66.03,D
1703,17,Female,4.68,8.96,8.1,66.45,FPS,0.14,8.67,260.32,13.53,Medium,88.57853207065945,B+
1704,20,Female,0.1,8.68,5.43,79.46,Casual,3.91,5.84,322.05,4.4,High,99.2,A
1705,19,Female,2.66,6.39,4.68,63.74,FPS,0.85,5.07,292.53,6.53,Medium,68.01,D+
1706,22,Male,0.5,3.46,4.78,91.42,FPS,2.86,2.74,313.46,1.42,Medium,69.07,D+
1707,21,Female,4.17,5.28,8.84,78.83,Casual,4.03,5.3,271.5,8.66,Medium,76.56,C
1708,17,Male,6.54,4.67,7.37,77.88,FPS,2.81,8.55,219.89,14.5,Low,45,F
1709,20,Male,1.65,4.18,4.21,60.07,Casual,2.02,3.96,299.14,2.88,Medium,66.17,D
1710,22,Other,4.22,1.93,4.68,92.71,RPG,1.61,5.53,262.96,11.33,Medium,43.107453045540765,F
1711,22,Male,1.63,5.89,6.43,79.71,Casual,1.53,5.45,292.45,6.28,Medium,80.53,B-
1712,20,Male,0.97,3.72,5.04,77.6,FPS,4.19,2.6,301.51,2.48,Medium,65.84,D
1713,24,Female,4.09,6.95,8.02,90.46,RPG,4.13,7.65,265.95,13.45,Medium,85.45,B
1714,19,Male,0.63,3.87,6.87,62.52,FPS,4.12,2.57,309.47,1.63,Medium,64.41,D
1715,18,Female,4.7,4.88,7.06,74.67,FPS,1.41,10.38,265.26,15.34,Medium,62.99627092908436,D-
1716,19,Male,0.25,1.47,6.31,83.03,FPS,3.99,2.79,309.66,2.36,Medium,60.62,D-
1717,20,Male,0.85,9.93,5.28,78.42,FPS,0.18,2.31,314.98,3.95,High,100,A
1718,21,Male,4.4,5.57,6.95,67.27,Casual,1.03,9.58,274.56,10.66,Medium,57.75,F
1719,18,Male,4.73,1.22,7.58,71.97,RPG,2.57,7.74,270.5,7.23,Medium,35.44,F
1720,17,Male,0.23,5.87,5.85,72.01,RPG,2.03,5.33,326.59,3.97,Medium,75.45,C
1721,19,Female,4.59,8.83,6.52,99.68,RPG,0.56,7.15,259.24,8.08,Medium,83.98685647617982,B
1722,20,Female,6.71,7.95,8.2,73.05,Casual,0.21,10.21,236.77,13.94,Low,83.50962321592839,B
1723,19,Female,5.78,7.31,4.74,68.21,RPG,3.06,9.01,253.11,13.33,High,70.42910439965196,C-
1724,18,Male,1.05,2.26,6.73,92.91,Casual,1.57,4.84,303.15,2.71,Medium,76.99,C
1725,23,Female,4.74,6.92,5.74,76.85,FPS,0.08,7.75,251.54,10.92,Medium,65.37,D
1726,19,Female,5.38,7.9,7.51,77.75,RPG,2.15,8.86,250.42,12.9,Low,81.41349935088861,B-
1727,17,Female,0.3,6.15,4.09,81.96,FPS,1.53,4.7,332.75,-0.15,Medium,73.15,C
1728,17,Male,6.84,9.03,7.35,83.83,RPG,2.88,9.91,230.49,15.76,Low,81.45614710643608,B-
1729,16,Female,7.25,3.49,4.51,83.62,FPS,4.65,11.67,225.06,15.47,Low,22.43,F
1730,19,Female,6.8,3.18,4.32,61.38,Casual,1.54,11.37,232.93,13.75,Low,11.57,F
1731,24,Male,6.6,8.83,7.62,92.75,FPS,4.99,11.34,246.37,11.57,Low,88.38932573583665,B+
1732,22,Female,5.96,6.63,7.2,67.79,RPG,0.43,9.31,251.96,10.49,Low,56.94,F
1733,22,Male,5.07,1.01,8.47,71.69,RPG,0.44,6.09,266.22,10.7,Low,42.98,F
1734,22,Female,5.43,4.18,6.6,66.94,FPS,3.56,10.2,280.17,13.33,Low,48.94,F
1735,23,Female,6.45,8.72,6.65,90.68,FPS,3.74,12,250.81,16.71,Low,83.78949463816865,B
1736,16,Female,5.3,1.25,7.54,83.35,FPS,2.11,9.56,265.4,16.16,Low,49.24108836510077,F
1737,23,Male,2.62,1.03,5.62,90.21,RPG,1.43,6.24,317.16,9.76,Medium,41.76,F
1738,19,Male,3.01,3.53,4.18,86.14,RPG,3.97,6.81,288.78,9.91,Medium,46.98,F
1739,19,Female,7.18,9.23,5.15,64.17,RPG,4.78,11.38,229.92,18.83,High,68.78802040000384,D+
1740,19,Male,0.14,9.11,5.19,72.06,RPG,4.95,6.13,315.29,3.64,High,97.44,A
1741,21,Male,5.59,5.67,5.68,80.29,RPG,3.17,6.9,263.49,12.16,Low,53.69,F
1742,22,Female,7.64,5.98,8.72,72.2,RPG,3.7,8.75,215.8,18.91,Low,56.96,F
1743,21,Female,5.65,3.99,8.02,68.29,FPS,4.11,11.47,232.73,14.64,Low,53.08,F
1744,16,Male,7.95,3.19,8.68,94.79,RPG,3.99,11.15,216.39,17.98,Low,42.64,F
1745,23,Male,5.5,8.34,8.99,89.91,FPS,4.97,9.56,262.2,15.36,Low,97.52475354238749,A
1746,22,Male,0.27,1.96,6.17,73.81,RPG,4.05,5.04,322.69,2.37,Medium,59.97,F
1747,21,Female,6.62,5.39,5.14,90.6,Casual,3.31,11.33,238.96,15.33,Low,40.8,F
1748,21,Female,2.28,6.71,6.8,85.1,RPG,1.88,6.52,303.33,3.96,Medium,82.45,B-
1749,20,Female,3.57,1.93,8.41,60.15,FPS,2.99,6.93,283.24,7.89,Medium,57.216317059033315,F
1750,21,Female,2.5,5.68,6.33,75.21,FPS,4.4,6.38,293.44,6.28,Medium,69.61,D+
1751,24,Female,2.15,6.2,6.53,71.62,FPS,1.53,6.8,294.03,6.08,Medium,74.54,C
1752,24,Female,3.45,7.68,4.67,68.72,RPG,0.15,8.7,287.56,11.15,High,74.71,C
1753,23,Male,3.03,3.11,6.1,70.06,RPG,1.64,4.67,291.19,4.86,Medium,49.71,F
1754,24,Female,5.07,3.64,5.93,97.69,FPS,4.8,7.46,256.43,14.31,Low,63.78889739066764,D
1755,23,Male,6.51,6.13,5.76,79.45,Casual,3.97,9.5,250.01,10.39,Low,49.36,F
1756,23,Female,2.38,9.85,8.44,93.91,FPS,0.94,6.71,284.9,8.12,Medium,100,A
1757,16,Female,1.71,2.96,4.3,68.57,RPG,0.06,4.69,301.83,6.54,Medium,57.32,F
1758,20,Male,5.34,9.87,8.86,66.98,RPG,3.35,7.53,259.92,13.16,Low,100,A
1759,19,Female,5.36,7.43,4.04,95.55,RPG,2.9,6.53,252.33,13.5,High,78.06807296965033,C+
1760,17,Male,7.21,8.43,8.73,79.83,Casual,0.41,12.42,234.82,16.6,Low,71.67959050988486,C-
1761,23,Female,0.13,1.81,6.74,95.81,FPS,4.83,3.22,324.52,4.31,Medium,52.86,F
1762,18,Male,6.82,3.7,7.51,62.52,FPS,3.09,9.47,227.34,13.58,Low,28.31,F
1763,19,Female,4.17,1.52,4.94,96.66,Casual,3.26,7.82,271.8,8.95,Medium,38.57,F
1764,22,Male,4.97,4.34,7.27,76.62,FPS,4.27,6.58,282.51,14.88,Medium,58.4,F
1765,24,Male,0.73,9.83,8.41,66.21,Casual,1.69,3.72,302.98,3.31,Medium,100,A
1766,17,Male,3.46,1.95,4.7,87.34,FPS,2.79,8.22,288.78,11.2,Medium,40.86,F
1767,18,Male,1.82,6.06,4.64,91.88,FPS,2.88,6.5,297.2,6.97,Medium,79.3,C+
1768,19,Male,2.03,1.05,5.52,61.89,RPG,4.84,6.89,307.47,7.94,Medium,42.85,F
1769,16,Female,4.03,7.41,4.81,99.49,FPS,0.66,7.37,264.41,5.72,High,78.47,C+
1770,22,Male,6.5,2.77,4.55,87.88,FPS,3.79,9.34,242.06,15.17,Low,29.32,F
1771,17,Male,5.95,2.17,7.39,72.86,Casual,2.88,11.11,270.71,14.51,Low,34.13,F
1772,20,Male,4.73,4.03,5.07,66.05,FPS,4.23,6.6,261.51,12.34,Medium,33.8,F
1773,16,Female,4.32,7.94,7.34,75.7,RPG,4.16,8.95,274.49,9.36,Medium,82.74,B-
1774,18,Female,3.42,1.96,8.31,68.82,FPS,0.06,8.86,284.91,11.95,Medium,52.76,F
1775,17,Female,7.78,3.07,7.26,79.77,FPS,1.28,10.21,206.35,14.36,Low,20.05,F
1776,16,Female,4.48,1.08,4.6,91.28,FPS,0.9,6.47,270.7,9.05,Medium,45.7428897944129,F
1777,22,Male,2.03,9.72,6.87,86.41,FPS,2.31,5.59,283.26,2.68,Medium,100,A
1778,20,Male,1.84,6.33,5.97,77.44,FPS,4.53,3.92,304.25,2.56,Medium,87.89,B+
1779,16,Male,4.89,7.48,5.72,64.76,Casual,0.03,10.24,262.5,12.47,High,63.53,D
1780,21,Female,4.18,6.86,5.59,98.29,RPG,2.44,6.4,258.69,12.21,Medium,77.02,C+
1781,20,Other,0.06,2.3,8.65,70.81,Casual,4.42,2.63,307.38,1.47,Medium,65.12,D
1782,18,Female,6.64,6.35,7.71,71.11,FPS,4.63,12.08,239.59,13.43,Low,49.13,F
1783,22,Male,5.63,2.18,4.67,85.82,FPS,3.29,7.66,277.25,8.05,Low,30.29,F
1784,24,Male,5.29,4.61,6.38,90.82,RPG,4.15,10.71,272.75,14.64,Low,48.58,F
1785,24,Male,0.55,6.12,5.59,99.37,Casual,1.62,2.6,317,0.81,Medium,87.41,B+
1786,24,Female,2.9,6.03,8.89,98.77,FPS,1.43,8.46,290.35,7.53,Medium,91.23,A-
1787,17,Male,7.48,2.07,8.89,96.55,FPS,0.25,10.07,236.26,18.41,Low,31.94,F
1788,18,Female,6.9,1.31,5.6,77.41,FPS,2.52,9.13,231.86,14.65,Low,26.94,F
1789,22,Male,2.28,8.18,5.76,66.67,FPS,2.28,5.67,285.71,5.66,High,82.24,B-
1790,20,Female,1.26,7.53,7,83.38,Casual,1.86,4.11,313.39,4.27,Medium,100,A
1791,17,Female,3.59,1.74,6.4,60.69,FPS,0.57,5.6,270.9,11.15,Medium,48.675062655222995,F
1792,18,Female,2.85,2.15,5.07,67.85,FPS,1.15,5.54,300.21,7.55,Medium,48.61,F
1793,21,Female,5.46,9.03,7.3,60.1,RPG,1.02,10.03,240.95,8.89,Low,85.69649071631166,B
1794,22,Female,7.73,7.92,5.67,67.22,FPS,4.72,12.89,218.22,16.4,High,50.870184080058834,F
1795,24,Female,2.9,9.97,7.27,78.99,Casual,4.83,8,299.36,7.78,Medium,100,A
1796,16,Female,0.5,3.29,5.92,75.73,Casual,0.02,5.28,311.13,5.12,Medium,57.92,F
1797,22,Female,7.18,5.39,7.5,74.77,FPS,0.85,8.21,232.61,12.39,Low,42.05,F
1798,23,Other,0.3,3.13,7.34,93.24,RPG,4.44,3.43,322.85,2.46,Medium,73.23,C
1799,18,Female,7.62,6.61,6.54,87,RPG,0.19,9.46,240.15,16,Low,47.49,F
1800,19,Female,5.32,2.04,7.52,97.46,FPS,4.72,6.69,262.26,13.36,Low,45.28,F
1801,21,Female,7.53,2.15,6.3,77.81,RPG,1.9,12.21,232.51,15.41,Low,17.99,F
1802,22,Male,1.6,1.65,4.58,70.89,RPG,2.69,6.57,308.81,6.02,Medium,51.07,F
1803,19,Male,0.33,7.24,4.91,64.91,RPG,3.82,5.4,320.13,6.26,High,78.77,C+
1804,23,Female,3.91,5.45,5.23,86.88,Casual,1.22,9.36,283.93,12.34,Medium,66.4,D
1805,20,Female,3.6,6.56,4.32,93.67,FPS,0.5,7.55,305.37,10.37,Medium,76.29625139027983,C
1806,16,Female,2.65,8.91,7.56,67.35,RPG,4.05,8.64,293.25,7.67,Medium,95.03531646867798,A
1807,19,Male,7.66,7.66,5.84,95.15,Casual,4.92,11.08,219.48,17.33,High,56.234026868010105,F
1808,18,Female,6.58,5.16,4.47,81.05,FPS,3.29,12,251.43,15.64,Low,37.34,F
1809,24,Female,5.29,9.86,8.1,65.76,Casual,4.13,6.85,255.06,13.07,Low,100,A
1810,23,Male,1.3,5.11,7.42,85.71,FPS,4.71,3.04,307.77,4.52,Medium,87.95,B+
1811,16,Female,5.87,2.01,6.26,80.8,Casual,1.14,9.82,253.23,12.46,Low,30.59,F
1812,21,Female,5.82,9.93,5.24,61.13,Casual,1.75,7.44,244.34,15.94,High,84.82341203973043,B
1813,24,Male,3.4,1.21,4.76,75.97,RPG,1.1,4.78,275.49,9.9,Medium,30.5,F
1814,22,Female,7.4,5.95,6.29,91.39,FPS,0.31,9.38,208.12,14.06,Low,39.48,F
1815,19,Female,1.34,3.78,8.43,82.22,FPS,3.66,6.28,302.91,4.46,Medium,78.03,C+
1816,16,Male,2.14,5.53,4.94,71.28,FPS,0.73,7.78,299.93,6.78,Medium,62.82,D-
1817,17,Male,0.51,6.03,6.84,97.15,RPG,0.46,3.18,314.03,3.99,Medium,100,A
1818,20,Other,6.36,3.16,8.81,69.51,FPS,1.79,12.23,239.08,14.04,Low,52.58,F
1819,20,Male,4.97,6.01,7.19,70.11,RPG,0.3,10.02,264.13,11.13,Medium,73.25,C
1820,23,Male,2.52,7.8,6.2,74.19,FPS,0.9,4.65,280.33,7.86,Medium,79.78,C+
1821,21,Male,1.31,3.4,7.58,95.78,FPS,0.35,5.24,293.7,5.7,Medium,90.23,A-
1822,23,Female,0.32,4.45,8.12,80.31,FPS,4.39,6.23,321.42,-0.3,Medium,79.35,C+
1823,17,Female,1.33,3.41,6.95,87.29,RPG,3.9,6.57,309.85,6.6,Medium,84.6,B
1824,18,Female,3.63,8.39,8.36,99.05,Casual,4.3,6.45,281.55,5.72,Medium,100,A
1825,21,Male,1.98,7.52,6.57,91.33,FPS,4.34,4.51,293.23,3.96,Medium,93.26,A
1826,18,Female,2.07,8.84,8.15,66.9,FPS,4.72,7.17,306.1,5.96,Medium,100,A
1827,21,Male,7,2.53,8.76,91.53,Casual,0.93,10.75,224.76,14.94,Low,48.71,F
1828,21,Male,4.12,1.66,6.51,89.93,FPS,4.5,5.94,267.59,7.85,Medium,40.95,F
1829,17,Male,5.83,2.07,7.03,69.3,Casual,2.63,8.47,257.52,10.9,Low,41.75484289923571,F
1830,22,Male,0.29,2.45,7.05,73.01,RPG,0.83,4.6,325.12,3.76,Medium,60.16314502573839,D-
1831,17,Female,2.92,5.8,7.91,88.41,FPS,3.28,4.69,277.24,3.5,Medium,81.01,B-
